Date-Time,HX_Example_Data_V11_v1?Hot_Liquid_Flow_Data,HX_Example_Data_V11_v1?Cold_Liquid_Flow_Data,HX_Example_Data_V11_v1?T_Hot_in_Data,HX_Example_Data_V11_v1?T_Cold_Out_Data,HX_Example_Data_V11_v1?T_Hot_out_Data,HX_Example_Data_V11_v1?T_Cold_In_Data
2016-06-05T00:00:00,182008.4917,688631.3471,468.45,262.8435417,235.9102083,162.0629167
2016-06-06T00:00:00,181983.6238,623862.9919,467.2904167,277.8302083,250.475,173.965
2016-06-07T00:00:00,181990.3438,603761.3563,470.2627083,293.8920833,268.64125,191.2997917
2016-06-08T00:00:00,181995.5994,603751.2498,475.3927083,300.6579167,275.864375,198.0679167
2016-06-09T00:00:00,181990.2363,605198.3744,476.9464583,299.6610417,274.1189583,194.120625
2016-06-10T00:00:00,182007.9923,656468.8213,474.4054167,283.105,257.4664583,179.2454167
2016-06-11T00:00:00,181994.1658,719468.1169,473.7516667,265.6135417,240.3639583,165.9479167
2016-06-12T00:00:00,181986.8065,735196.2519,473.5702083,258.6708333,233.2433333,159.0714583
2016-06-13T00:00:00,181997.6048,735225.1383,472.0964583,257.3041667,232.2145833,158.1025
2016-06-14T00:00:00,181997.89,735240.6167,469.4104167,258.826875,234.9516667,162.4860417
2016-06-15T00:00:00,181995.4185,735202.5488,468.1564583,261.52625,238.7633333,167.4802083
2016-06-16T00:00:00,181992.359,735179.3742,471.4954167,264.22,241.50625,169.000625
2016-06-17T00:00:00,181990.194,735213.3565,478.111875,272.3666667,250.0814583,174.34375
2016-06-18T00:00:00,181984.9446,735261.6402,484.039375,282.228125,260.8416667,182.238125
2016-06-19T00:00:00,181995.3925,716052.2598,484.9895833,284.2875,261.800625,181.8575
2016-06-20T00:00:00,182012.9325,637194.3973,482.711875,283.78125,254.648125,173.2360417
2016-06-21T00:00:00,182016.9077,655815.8138,484.1975,277.8091667,248.070625,168.5708333
2016-06-22T00:00:00,181999.7956,730184.0992,487.290625,270.671875,244.960625,167.7564583
2016-06-23T00:00:00,181993.7706,735228.751,484.8427083,266.89625,241.9010417,165.079375
2016-06-24T00:00:00,182013.7217,735204.3621,480.9683333,266.18875,242.488125,166.0629167
2016-06-25T00:00:00,181997.3608,735203.745,482.56125,269.481875,246.1595833,168.650625
2016-06-26T00:00:00,181993.4306,734659.2573,487.5314583,276.4591667,253.5941667,174.1270833
2016-06-27T00:00:00,182014.8219,721827.5592,489.03125,285.69625,263.8645833,184.0541667
2016-06-28T00:00:00,182005.0283,720845.8129,490.9741667,292.4539583,271.7575,192.5025
2016-06-29T00:00:00,181993.4456,732910.1944,493.33875,293.6154167,273.4920833,193.4710417
2016-06-30T00:00:00,181999.77,735249.4354,492.2475,288.1629167,267.2129167,185.9210417
2016-07-01T00:00:00,181994.7829,735222.0173,491.0564583,276.3347917,252.715625,170.6233333
2016-07-02T00:00:00,181991.9054,735179.1948,490.8704167,266.6635417,240.7391667,158.2291667
2016-07-03T00:00:00,182001.0133,735254.074,491.6404167,267.33,241.4652083,158.8345833
2016-07-04T00:00:00,182011.831,735284.4033,492.9233333,275.1264583,250.9608333,168.3839583
2016-07-05T00:00:00,182006.3898,735277.801,494.7620833,281.7495833,258.9383333,175.51625
2016-07-06T00:00:00,181998.0167,735273.0329,496.975625,287.158125,265.4439583,181.4714583
2016-07-07T00:00:00,182012.501,735237.5819,498.8735417,293.4239583,273.0391667,189.885
2016-07-08T00:00:00,182015.2375,735192.9485,500.150625,294.3058333,273.7764583,189.89875
2016-07-09T00:00:00,182001.0838,735202.8571,499.9370833,291.4697917,270.306875,184.935625
2016-07-10T00:00:00,181995.2327,735260.1323,499.1391667,290.6070833,269.6895833,184.5022917
2016-07-11T00:00:00,182012.2623,735219.081,499.6191667,292.9575,272.7754167,188.406875
2016-07-12T00:00:00,182022.0294,735222.2494,499.7066667,294.7616667,274.996875,191.444375
2016-07-13T00:00:00,182003.1394,735232.7773,498.623125,292.6377083,272.6016667,188.7433333
2016-07-14T00:00:00,181977.926,735211.6985,499.3283333,290.188125,269.6533333,184.2735417
2016-07-15T00:00:00,181987.6652,735267.6144,501.7577083,290.2627083,269.3516667,182.7654167
2016-07-16T00:00:00,181995.9371,735298.4896,502.8345833,289.8635417,268.6989583,181.4733333
2016-07-17T00:00:00,182002.0477,735265.5092,503.3141667,290.9464583,270.0722917,182.3939583
2016-07-18T00:00:00,181997.0852,735239.706,502.729375,292.8929167,272.6902083,185.5702083
2016-07-19T00:00:00,181994.446,735216.694,500.3570833,290.319375,270.211875,183.1047917
2016-07-20T00:00:00,182004.2248,735245.1529,498.8327083,286.9472917,266.938125,179.6195833
2016-07-21T00:00:00,181997.8508,735271.3696,499.39375,285.9654167,265.8929167,178.1508333
2016-07-22T00:00:00,181999.451,735242.1213,501.4877083,287.1829167,266.765625,177.848125
2016-07-23T00:00:00,182002.0444,735227.4858,502.496875,286.165625,265.2477083,175.781875
2016-07-24T00:00:00,181997.314,735215.3394,502.8829167,283.0110417,261.2695833,171.3466667
2016-07-25T00:00:00,181997.9381,735208.4819,504.3110417,286.09375,264.895625,175.0245833
2016-07-26T00:00:00,182006.4356,735241.4665,504.1452083,287.9902083,267.3172917,176.7360417
2016-07-27T00:00:00,182016.8348,735262.2948,501.7664583,279.785625,257.596875,166.1710417
2016-07-28T00:00:00,187015.4081,708256.5563,492.8210417,271.866875,247.1558333,153.5914583
2016-07-29T00:00:00,186611.3985,672038.1421,479.2258333,264.3772917,239.023125,148.35625
2016-07-30T00:00:00,182009.2175,680918.9438,470.9729167,250.2389583,224.6195833,137.3585417
2016-07-31T00:00:00,182006.744,665447.954,471.2616667,249.9666667,221.6972917,129.9502083
2016-08-01T00:00:00,182000.6998,618619.7619,476.823125,261.90625,230.5825,135.745
2016-08-02T00:00:00,181992.9821,611694.1267,482.9583333,262.8566667,229.9060417,133.0739583
2016-08-03T00:00:00,181997.7202,654743.719,486.601875,256.38375,225.3602083,129.1245833
2016-08-04T00:00:00,182003.4773,712384.1052,488.1583333,253.9947917,227.2102083,136.7966667
2016-08-05T00:00:00,189473.0169,729688.6444,487.138125,257.9716667,231.86,143.778125
2016-08-06T00:00:00,203460.0079,713043.6883,486.1885417,266.2708333,237.653125,148.129375
2016-08-07T00:00:00,210004.6948,709961.3154,487.683125,270.3127083,240.493125,150.4647917
2016-08-08T00:00:00,209993.8508,724524.7575,488.2058333,270.3564583,241.6922917,152.8689583
2016-08-09T00:00:00,209998.5058,728577.7202,486.53625,271.6997917,244.4595833,156.9647917
2016-08-10T00:00:00,210008.751,711130.9406,483.471875,272.785625,245.7502083,157.9641667
2016-08-11T00:00:00,210004.8573,708051.4496,482.7639583,274.5933333,248.2145833,160.7570833
2016-08-12T00:00:00,210019.1838,726829.599,482.7902083,276.0491667,251.519375,166.2833333
2016-08-13T00:00:00,210015.2877,735251.9246,481.8597917,277.8641667,254.8116667,171.4472917
2016-08-14T00:00:00,209993.5575,735225.4721,482.4066667,282.4597917,260.4920833,177.6645833
2016-08-15T00:00:00,209994.7931,735193.124,483.4522917,288.1216667,267.4795833,184.1835417
2016-08-16T00:00:00,209996.9029,735192.6581,483.834375,293.9608333,275.0233333,190.956875
2016-08-17T00:00:00,209989.2785,735230.0677,484.32,297.3554167,279.3485417,194.6070833
2016-08-18T00:00:00,209982.181,735315.7429,485.8425,296.5745833,277.9204167,191.7847917
2016-08-19T00:00:00,209974.9992,735279.4469,485.3825,295.9310417,277.3720833,190.9895833
2016-08-20T00:00:00,209985.5831,735176.3221,484.7422917,291.7635417,272.136875,186.074375
2016-08-21T00:00:00,210007.8773,731600.8292,485.448125,285.6472917,263.7425,177.1372917
2016-08-22T00:00:00,209994.796,725131.0804,486.4314583,289.594375,268.2075,181.070625
2016-08-23T00:00:00,209977.756,729008.0319,488.7647917,298.1252083,279.0795833,192.1435417
2016-08-24T00:00:00,209996.5783,735250.4979,495.2077083,305.0210417,286.8870833,199.4808333
2016-08-25T00:00:00,210009.6383,735220.8017,503.245,310.3704167,291.645,202.03
2016-08-26T00:00:00,210004.5813,735209.749,506.959375,311.1202083,291.5870833,199.7383333
2016-08-27T00:00:00,209995.8404,735215.6817,506.8845833,307.22625,286.6408333,192.6091667
2016-08-28T00:00:00,209998.4073,735228.409,506.5395833,304.1925,283.0329167,187.5108333
2016-08-29T00:00:00,210020.1073,735194.5617,507.1610417,304.4158333,283.495,188.0335417
2016-08-30T00:00:00,210008.0296,735178.6733,507.5716667,304.4622917,283.7679167,188.3210417
2016-08-31T00:00:00,217347.5565,735192.0117,506.7089583,306.8575,285.4691667,188.5877083
2016-09-01T00:00:00,216779.9181,735236.559,505.4216667,306.11125,284.9722917,187.730625
2016-09-02T00:00:00,210004.2535,729172.4204,505.59375,303.65,282.9545833,186.0729167
2016-09-03T00:00:00,209987.2465,717047.6333,505.64,304.7089583,283.5704167,187.035
2016-09-04T00:00:00,210002.0244,712699.0623,505.039375,306.0308333,285.19625,189.5335417
2016-09-05T00:00:00,210005.4094,716028.3119,505.269375,307.1514583,286.9058333,191.755
2016-09-06T00:00:00,210006.5623,717761.3077,505.3083333,307.6341667,287.8489583,193.4089583
2016-09-07T00:00:00,210000.5952,719976.4494,505.6858333,307.1466667,287.545,193.0233333
2016-09-08T00:00:00,210003.1644,723258.8281,505.37375,306.3339583,287.0845833,192.575
2016-09-09T00:00:00,209990.0073,724466.8573,502.7327083,306.408125,288.1014583,194.884375
2016-09-10T00:00:00,209992.4179,724513.491,500.4033333,307.850625,290.565,198.8029167
2016-09-11T00:00:00,210021.716,724547.4425,499.6702083,309.4,292.8516667,202.1691667
2016-09-12T00:00:00,210016.8792,726702.2146,500.513125,310.32875,294.0175,203.70625
2016-09-13T00:00:00,210002.6277,727453.9606,502.6920833,310.9110417,294.3679167,203.9914583
2016-09-14T00:00:00,209992.69,725392.7881,504.2754167,311.7375,295.1325,205.0089583
2016-09-15T00:00:00,210008.7904,724578.75,504.5102083,312.2189583,295.6820833,205.55125
2016-09-16T00:00:00,210013.5958,724580.486,504.7541667,312.4654167,295.90625,205.2970833
2016-09-17T00:00:00,209990.9602,724543.5883,504.408125,310.179375,293.1289583,200.9079167
2016-09-18T00:00:00,209986.2854,724518.5102,503.8889583,306.84375,289.026875,194.5064583
2016-09-19T00:00:00,209992.0865,724541.846,503.8966667,306.2339583,288.3158333,192.9283333
2016-09-20T00:00:00,209997.2083,724547.1571,502.9502083,306.0389583,288.3883333,192.7614583
2016-09-21T00:00:00,210010.2242,719587.385,503.4,306.4720833,288.4585417,192.0116667
2016-09-22T00:00:00,210010.8621,698999.8083,508.315625,312.069375,292.8220833,194.9241667
2016-09-23T00:00:00,209983.7679,672406.835,511.655,318.7847917,298.5395833,199.6289583
2016-09-24T00:00:00,209989.4206,680390.6788,513.2691667,318.990625,299.0575,200.2727083
2016-09-25T00:00:00,210009.196,697665.5323,514.5058333,316.3789583,296.959375,198.2375
2016-09-26T00:00:00,209986.2602,691345.3252,513.726875,315.346875,295.5827083,196.1975
2016-09-27T00:00:00,209982.33,674938.2935,515.7579167,318.7277083,298.1585417,196.9075
2016-09-28T00:00:00,210006.8869,661115.5335,519.885,322.838125,301.2552083,197.194375
2016-09-29T00:00:00,210019.5735,657416.6319,522.0735417,323.9385417,301.9066667,196.5039583
2016-09-30T00:00:00,210015.0352,664054.9648,523.6510417,324.34375,302.7379167,197.8514583
2016-10-01T00:00:00,210008.989,670500.6931,525.3297917,324.68,303.4677083,199.2577083
2016-10-02T00:00:00,210014.5981,670802.9392,525.8010417,325.7433333,304.885,201.405
2016-10-03T00:00:00,210004.5973,670779.6815,525.2985417,326.056875,305.51375,202.3791667
2016-10-04T00:00:00,209994.6173,670785.8167,524.6804167,325.5045833,305.124375,201.7854167
2016-10-05T00:00:00,210008.4621,670779.3004,524.4547917,325.6925,305.5839583,202.289375
2016-10-06T00:00:00,210007.9781,672449.4108,523.9708333,325.9383333,306.2647917,203.178125
2016-10-07T00:00:00,209996.4265,672734.9777,521.7591667,324.4104167,304.9379167,201.808125
2016-10-08T00:00:00,209987.0679,671217.0258,520.53625,324.7483333,305.6922917,203.2960417
2016-10-09T00:00:00,209991.594,670931.6179,521.2954167,326.1116667,307.3979167,205.814375
2016-10-10T00:00:00,210003.275,669570.2138,522.2072917,327.404375,308.8075,207.4189583
2016-10-11T00:00:00,209999.4454,668350.7521,522.43875,328.848125,310.76625,210.1304167
2016-10-12T00:00:00,209998.0169,666868.5779,521.8258333,328.5658333,310.67125,210.200625
2016-10-13T00:00:00,209999.0231,668188.9842,520.8229167,327.4952083,309.6410417,208.550625
2016-10-14T00:00:00,209997.1408,670763.6427,520.3510417,326.2422917,308.2566667,206.2652083
2016-10-15T00:00:00,210010.7373,670766.8598,520.193125,323.62625,304.8285417,201.10875
2016-10-16T00:00:00,210003.7108,670784.4031,519.3627083,319.4708333,299.676875,194.1560417
2016-10-17T00:00:00,209990.8985,670798.4823,519.5270833,318.1439583,298.0129167,191.8558333
2016-10-18T00:00:00,210003.31,663787.6327,518.775,318.96625,299.3325,194.1852083
2016-10-19T00:00:00,210012.7517,658755.2781,517.5204167,319.3391667,300.2041667,195.710625
2016-10-20T00:00:00,209992.3452,667575.5081,518.9935417,320.9822917,302.545625,198.511875
2016-10-21T00:00:00,209989.0085,676089.3204,521.011875,323.1489583,305.49375,202.4595833
2016-10-22T00:00:00,210003.1119,677528.2581,522.0466667,325.3675,308.3385417,206.470625
2016-10-23T00:00:00,209986.299,677558.4494,522.7425,328.7004167,312.62375,212.884375
2016-10-24T00:00:00,209986.741,677593.2798,522.6758333,331.7791667,316.6714583,219.1541667
2016-10-25T00:00:00,210002.4475,678784.3156,521.928125,331.956875,317.1739583,220.1854167
2016-10-26T00:00:00,210003.6544,680384.469,522.149375,329.9185417,314.5529167,215.8675
2016-10-27T00:00:00,210004.3858,685245.8731,524.0485417,328.584375,312.6766667,212.0395833
2016-10-28T00:00:00,209995.3435,703683.5288,521.733125,323.9858333,308.8179167,209.2245833
2016-10-29T00:00:00,209995.7533,713953.406,517.641875,320.3029167,306.1333333,208.6879167
2016-10-30T00:00:00,209993.4735,717265.8665,517.5258333,320.6520833,306.9616667,209.9722917
2016-10-31T00:00:00,210002.4321,708721.6858,517.479375,322.3666667,308.5997917,211.2077083
2016-11-01T00:00:00,210008.0198,694423.7127,512.14,320.99375,307.5370833,211.4139583
2016-11-02T00:00:00,209990.0875,707553.3969,506.3897917,314.1429167,301.7489583,207.4552083
2016-11-03T00:00:00,210015.2904,728269.5288,503.635625,307.2010417,295.6452083,201.9752083
2016-11-04T00:00:00,210021.4242,735183.4823,502.4470833,303.56875,291.8908333,197.805
2016-11-05T00:00:00,210000.3773,735195.6308,503.2454167,302.3447917,289.9370833,194.3091667
2016-11-06T00:00:00,210013.9648,735223.5669,503.6320833,301.13,288.4560417,191.539375
2016-11-07T00:00:00,210011.94,735229.84,503.55,301.88,289.67,193.13
2016-11-08T00:00:00,209998.674,734814.964,503.7554167,305.5720833,294.425,199.70875
2016-11-09T00:00:00,210010.455,734766.704,503.6495833,308.7291667,298.5322917,205.326875
2016-11-10T00:00:00,210010.3092,731958.3942,503.0889583,310.2091667,300.4720833,207.8725
2016-11-11T00:00:00,210002.0627,727791.6288,503.0897917,311.2914583,301.6979167,208.8347917
2016-11-12T00:00:00,210005.8948,727766.9135,502.4254167,309.99125,300.1839583,206.4577083
2016-11-13T00:00:00,210006.3544,728516.8321,501.3283333,307.8075,297.7452083,203.6033333
2016-11-14T00:00:00,210012.4819,730897.7615,501.6383333,307.5664583,297.6041667,203.22125
2016-11-15T00:00:00,210012.699,734310.8383,501.2495833,307.3822917,297.79875,203.6604167
2016-11-16T00:00:00,209999.9683,733139.1325,501.2814583,308.3108333,299.1660417,205.74
2016-11-17T00:00:00,210002.8321,727830.5081,499.805625,309.3060417,300.7366667,208.3772917
2016-11-18T00:00:00,210009.5585,724494.8315,498.0614583,309.0435417,300.7185417,208.8304167
2016-11-19T00:00:00,210014.4623,724485.3965,497.7164583,307.6960417,299.025625,206.140625
2016-11-20T00:00:00,209998.1815,724505.2669,495.8885417,305.733125,297.081875,203.6197917
2016-11-21T00:00:00,209989.486,720977.815,495.53,307.8060417,299.7954167,206.380625
2016-11-22T00:00:00,210018.7721,711089.7048,497.7445833,312.594375,304.8402083,211.4872917
2016-11-23T00:00:00,207441.6638,689828.1896,497.1822917,313.01125,304.5122917,210.6525
2016-11-24T00:00:00,204638.8973,677097.3588,494.8058333,309.3547917,299.8885417,204.2389583
2016-11-25T00:00:00,207211.5021,704891.68,499.8614583,306.896875,296.8089583,198.9789583
2016-11-26T00:00:00,209996.1006,733158.8217,505.4235417,307.1772917,297.3047917,199.4714583
2016-11-27T00:00:00,210001.1042,735205.1273,506.109375,308.9075,299.7795833,203.2835417
2016-11-28T00:00:00,210001.3958,735240.2917,505.8610417,308.8797917,299.988125,203.6579167
2016-11-29T00:00:00,209995.6927,733066.6498,505.5997917,308.524375,299.74625,203.1716667
2016-11-30T00:00:00,210021.4675,730493.9429,504.2964583,308.1470833,299.7202083,203.2641667
2016-12-01T00:00:00,210027.1219,732035.2133,503.1297917,307.6672917,299.633125,202.97875
2016-12-02T00:00:00,210020.3469,734363.8679,502.2441667,305.91375,297.9166667,200.3441667
2016-12-03T00:00:00,210020.6413,735010.5469,501.4179167,304.141875,296.1820833,198.6752083
2016-12-04T00:00:00,209986.9498,735222.2096,501.375,302.1404167,293.93625,196.3102083
2016-12-05T00:00:00,209986.3471,735011.8079,501.1677083,299.1325,290.2641667,190.9175
2016-12-06T00:00:00,210005.8102,639865.2083,486.1604167,299.0195833,286.7210417,183.4735417
2016-12-07T00:00:00,209995.7169,565432.2438,480.4935417,306.0858333,291.329375,186.2316667
2016-12-08T00:00:00,210006.0869,651176.0035,494.3595833,308.6035417,297.725,196.5708333
2016-12-09T00:00:00,210019.0848,708061.0483,495.656875,304.8914583,297.408125,199.941875
2016-12-10T00:00:00,210000.4327,703008.1202,494.4902083,308.1458333,301.4845833,206.0075
2016-12-11T00:00:00,209989.3779,712546.0879,494.8822917,309.709375,303.91,210.0029167
2016-12-12T00:00:00,209990.1123,730337.7706,495.5075,309.784375,304.948125,212.503125
2016-12-13T00:00:00,209993.1842,735231.8544,496.4277083,310.613125,306.3085417,214.509375
2016-12-14T00:00:00,210004.3571,735235.6815,497.5947917,309.2072917,304.5133333,211.6327083
2016-12-15T00:00:00,210012.1623,735188.7594,496.9395833,306.7116667,301.63625,207.758125
2016-12-16T00:00:00,209998.2129,735175.2798,495.590625,303.2685417,297.6329167,202.2260417
2016-12-17T00:00:00,209972.254,735202.7931,494.9316667,301.4283333,295.6245833,199.4075
2016-12-18T00:00:00,209980.9419,735221.9115,494.941875,302.8133333,297.7175,202.41625
2016-12-19T00:00:00,210014.329,735215.2304,496.2235417,304.606875,299.8685417,204.9979167
2016-12-20T00:00:00,210010.8067,735204.365,497.073125,304.5202083,299.4958333,204.1372917
2016-12-21T00:00:00,209991.5363,735205.5898,496.9179167,303.2222917,297.9275,202.0425
2016-12-22T00:00:00,209999.6727,735194.2563,496.8502083,303.2364583,298.1041667,202.1325
2016-12-23T00:00:00,209994.1363,735128.8679,497.6304167,303.8141667,298.7683333,202.6514583
2016-12-24T00:00:00,209969.6417,735174.8419,498.5816667,304.0470833,298.8395833,202.2991667
2016-12-25T00:00:00,209969.6379,735246.5585,498.7077083,304.445,299.3283333,202.6633333
2016-12-26T00:00:00,209971.231,735226.4827,497.8022917,303.0479167,297.9541667,201.05
2016-12-27T00:00:00,209971.574,735256.0598,496.9889583,299.8197917,294.234375,195.9377083
2016-12-28T00:00:00,209994.2156,735281.7646,497.346875,299.01625,293.1141667,193.6670833
2016-12-29T00:00:00,210013.399,735260.4296,497.2425,299.805625,294.2191667,195.1064583
2016-12-30T00:00:00,210008.6808,735218.33,496.964375,299.5904167,294.2520833,195.040625
2016-12-31T00:00:00,210012.8104,735200.8373,495.9297917,296.8845833,291.164375,190.8995833
2017-01-01T00:00:00,210015.8315,735199.5927,495.5583333,295.3689583,289.3125,188.6095833
2017-01-02T00:00:00,210003.0188,734049.5063,497.034375,297.31375,291.3320833,190.635
2017-01-03T00:00:00,210010.3744,733972.0869,500.2158333,300.4689583,294.5385417,193.7877083
2017-01-04T00:00:00,210009.196,735215.7767,503.05875,304.0902083,298.678125,198.8489583
2017-01-05T00:00:00,210004.6656,735159.6313,504.5483333,307.0764583,302.2979167,203.42875
2017-01-06T00:00:00,210006.2556,733286.5738,506.0308333,308.6733333,303.85875,204.4847917
2017-01-07T00:00:00,210004.7304,728065.5548,506.725625,309.0852083,303.8285417,203.2816667
2017-01-08T00:00:00,209999.3198,729164.2029,506.7347917,307.915625,302.4214583,200.88875
2017-01-09T00:00:00,209998.831,734078.0052,505.6754167,306.118125,300.9677083,199.4152083
2017-01-10T00:00:00,209998.8677,734168.1921,505.2020833,305.8227083,300.9902083,199.9227083
2017-01-11T00:00:00,209992.2577,734673.2465,505.3097917,306.4510417,301.9254167,201.42875
2017-01-12T00:00:00,209993.2529,734978.3708,504.7675,306.54125,302.3579167,201.9185417
2017-01-13T00:00:00,209991.3785,734988.5556,504.5560417,304.9758333,300.564375,199.1210417
2017-01-14T00:00:00,209988.274,734954.861,504.7552083,304.29875,299.7116667,197.9658333
2017-01-15T00:00:00,209995.2208,733800.816,505.0095833,304.9458333,300.4304167,198.60125
2017-01-16T00:00:00,209999.8425,730458.4833,504.3827083,303.7554167,298.9289583,195.66375
2017-01-17T00:00:00,210005.1048,715438.8804,503.186875,305.2985417,300.3783333,197.1197917
2017-01-18T00:00:00,210016.0346,710122.4094,504.0870833,309.1683333,304.8479167,203.3966667
2017-01-19T00:00:00,210001.5302,726832.7135,505.11375,307.9291667,304.286875,203.0658333
2017-01-20T00:00:00,209994.3808,734968.8998,504.4529167,306.3364583,303.2741667,202.0147917
2017-01-21T00:00:00,210006.1221,734991.5065,504.7585417,306.75375,303.8554167,202.985
2017-01-22T00:00:00,209997.064,734960.046,505.2658333,305.4795833,302.2033333,200.7627083
2017-01-23T00:00:00,210005.8335,734979.1844,504.809375,303.2402083,299.6497917,197.1310417
2017-01-24T00:00:00,210021.876,734944.9181,504.3341667,301.40875,297.5020833,194.034375
2017-01-25T00:00:00,210018.6088,734959.1954,503.775625,298.5497917,294.23875,189.5154167
2017-01-26T00:00:00,210017.5435,735017.2546,503.8054167,294.09875,288.7870833,181.5314583
2017-01-27T00:00:00,210018.9694,735083.4475,504.4975,291.991875,285.971875,177.318125
2017-01-28T00:00:00,210004.7546,735167.9606,504.1902083,293.4339583,287.9841667,180.3202083
2017-01-29T00:00:00,209994.515,735110.5677,504.0072917,297.84625,293.7254167,188.3579167
2017-01-30T00:00:00,210006.6596,734957.1888,503.95,302.2416667,299.318125,196.4710417
2017-01-31T00:00:00,210010.8679,734933.069,504.0889583,304.8564583,302.6408333,201.2775
2017-02-01T00:00:00,209991.379,684895.3598,500.5791667,308.5552083,304.8897917,202.5564583
2017-02-02T00:00:00,209985.0046,611199.685,498.41125,313.9179167,306.945625,200.1289583
2017-02-03T00:00:00,210004.4752,590291.7883,501.3191667,313.6947917,304.215625,191.1810417
2017-02-04T00:00:00,209996.0002,590314.8327,505.1910417,311.6591667,300.6416667,183.27375
2017-02-05T00:00:00,209995.9571,590293.9965,507.2310417,311.625,300.203125,181.5666667
2017-02-06T00:00:00,209994.9448,590203.7156,507.2779167,311.0854167,299.7539583,180.4208333
2017-02-07T00:00:00,209986.1185,590075.8679,508.7141667,312.039375,300.7583333,180.3839583
2017-02-08T00:00:00,209994.0577,590044.8052,510.5035417,312.1097917,300.42875,178.5525
2017-02-09T00:00:00,209997.4419,590080.3296,512.2708333,310.6179167,298.31875,174.8735417
2017-02-10T00:00:00,210000.6588,590072.7827,513.8120833,310.3072917,297.9920833,174.0625
2017-02-11T00:00:00,210013.6908,590025.5531,516.1616667,311.6229167,299.2458333,174.9025
2017-02-12T00:00:00,210002.4073,590028.8069,516.769375,312.0508333,299.6679167,175.2010417
2017-02-13T00:00:00,209994.651,590080.6958,516.128125,312.1154167,300.16,176.3485417
2017-02-14T00:00:00,210252.4333,590076.6235,515.391875,313.2658333,301.8827083,179.14
2017-02-15T00:00:00,210264.58,590051.7113,515.234375,314.8052083,303.9222917,181.7852083
2017-02-16T00:00:00,209987.019,599995.1754,515.0535417,313.3554167,303.1164583,181.4439583
2017-02-17T00:00:00,209980.2942,626635.2152,516.8429167,308.92875,299.4125,178.066875
2017-02-18T00:00:00,209983.8625,643815.9942,519.8489583,307.788125,298.908125,177.7122917
2017-02-19T00:00:00,209986.3069,643798.8302,520.5535417,310.4645833,302.3185417,182.4952083
2017-02-20T00:00:00,209996.9154,654894.359,520.6897917,309.1435417,301.8972917,183.8529167
2017-02-21T00:00:00,210009.8385,694493.9877,512.9672917,296.18375,291.1597917,176.61375
2017-02-22T00:00:00,210037.6142,727726.7383,497.5139583,281.1529167,278.8552083,169.1664583
2017-02-23T00:00:00,210025.5535,725963.63,484.9952083,280.6329167,281.0120833,177.416875
2017-02-24T00:00:00,209992.5785,675199.6046,475.0041667,289.1385417,290.32625,190.94
2017-02-25T00:00:00,210007.8325,656933.4908,472.72875,291.7235417,293.0166667,193.9854167
2017-02-26T00:00:00,212061.0385,699451.1465,475.763125,290.1920833,293.209375,195.2477083
2017-02-27T00:00:00,218549.2354,719202.739,479.8702083,292.6852083,295.2866667,196.183125
2017-02-28T00:00:00,223574.6273,732156.0888,486.083125,294.3510417,295.668125,194.2
2017-03-01T00:00:00,224019.9935,734810.5702,488.83125,292.458125,292.9783333,189.7920833
2017-03-02T00:00:00,224044.406,734866.85,492.9504167,291.265,290.6727083,184.54
2017-03-03T00:00:00,224006.621,734999.9296,497.9997917,292.1941667,290.586875,181.5614583
2017-03-04T00:00:00,223972.1454,735002.6458,498.73625,293.0189583,291.3060417,181.73875
2017-03-05T00:00:00,223995.274,735013.391,499.571875,292.138125,289.8935417,179.251875
2017-03-06T00:00:00,223992.7123,735106.4144,502.475625,294.7560417,292.6195833,181.7766667
2017-03-07T00:00:00,223996.7335,735095.2015,506.6977083,301.579375,300.3770833,191.4160417
2017-03-08T00:00:00,223939.1698,726077.5256,508.2866667,306.959375,306.3235417,197.9529167
2017-03-09T00:00:00,223925.2206,708311.7558,504.0541667,305.6922917,304.694375,195.3741667
2017-03-10T00:00:00,219825.0054,706974.7696,499.2472917,299.3322917,298.683125,189.9083333
2017-03-11T00:00:00,212750.6523,703815.5035,496.53125,295.9104167,296.2260417,189.2414583
2017-03-12T00:00:00,210012.6198,695590.3123,495.733125,296.325625,296.78375,190.4960417
2017-03-13T00:00:00,209998.36,702006.24,498.61,297.21,297.62,190.135
2017-03-14T00:00:00,210001.0221,710840.4438,501.0858333,295.469375,295.6020833,186.9770833
2017-03-15T00:00:00,210024.8858,720859.306,501.6375,294.69875,295.4766667,187.945
2017-03-16T00:00:00,210003.816,725688.6831,501.71625,296.043125,297.838125,191.4754167
2017-03-17T00:00:00,209998.7127,728156.1631,501.78625,294.2672917,295.8916667,188.1545833
2017-03-18T00:00:00,210006.7179,730205.9669,502.0289583,290.4375,291.009375,180.7927083
2017-03-19T00:00:00,210008.7002,721501.2856,500.9064583,288.9158333,288.8829167,177.4366667
2017-03-20T00:00:00,210029.2271,704910.9185,499.7379167,287.8052083,286.9552083,174.4589583
2017-03-21T00:00:00,202953.276,699790.5904,500.4139583,286.0454167,285.791875,174.57125
2017-03-22T00:00:00,185957.4192,705557.7319,501.3664583,281.82375,284.5297917,177.005
2017-03-23T00:00:00,184944.6958,710121.2929,501.9060417,283.3870833,286.9927083,181.0566667
2017-03-24T00:00:00,201781.339,714599.544,502.87875,291.5970833,293.6104167,186.9108333
